document_id,source_relative_path,source_sha256,page_number,extraction_method,ocr_average_confidence,native_text_characters,extracted_text_characters,review_required,review_reasons,text_file
alien_voter_registration_summary_pdf_redacted_c5aa4d27eb22,4. Noncitizens on State Voter Rolls\Alien Voter Registration Summary.pdf_Redacted.pdf,c5aa4d27eb225c35812e3e9d00093c4780383f6b6feeb88eb3fe603ecb7593f3,1,native,,2246,2246,False,,page_text\alien_voter_registration_summary_pdf_redacted_c5aa4d27eb22\page_0001.txt
voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,1,native,,77,77,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0001.txt
voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,2,native,,2096,2096,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0002.txt
voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,3,native,,1978,1978,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0003.txt
voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,4,native,,1874,1874,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0004.txt
voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,5,native,,1408,1408,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0005.txt
voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,6,native,,1080,1080,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0006.txt
voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,7,native,,2102,2102,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0007.txt
voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,8,native,,2343,2343,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0008.txt
voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,9,native,,2856,2856,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0009.txt
voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,10,native,,839,839,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0010.txt
voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,11,native,,1173,1173,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0011.txt
